"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2013-jan","CIS",0.302,0.35,NA,0.094,NA,0.02,0.009,NA,2483,NA,2013-01-04,2013-01-14,FALSE,"CIS"
"2013-jan","Invymark",0.248,0.306,NA,0,NA,NA,NA,NA,NA,NA,2013-01-08,2013-01-11,FALSE,"Invymark"
"2013-jan","Simple Lógica",0.255,0.325,NA,0.132,NA,NA,NA,NA,NA,NA,2013-01-07,2013-01-11,FALSE,"Simple Lógica"
"2013-jan","Metroscopia",0.233,0.298,NA,0.156,NA,NA,NA,NA,1000,NA,2013-01-09,2013-01-10,FALSE,"Metroscopia"
"2013-jan","Celeste-Tel",0.286,0.328,NA,0.12,NA,0.017,0.009,NA,1100,NA,2013-01-02,2013-01-09,FALSE,"Celeste-Tel"
"2012-dec","Sigma Dos",0.307,0.367,NA,0.098,NA,0.012,NA,NA,1000,NA,2012-12-21,2012-12-28,FALSE,"Sigma Dos"
"2012-dec","Invymark",0.247,0.309,NA,0,NA,NA,NA,NA,NA,NA,2012-12-17,2012-12-21,FALSE,"Invymark"
"2012-dec","Celeste-Tel",0.285,0.331,NA,0.118,NA,0.018,0.007,NA,1100,NA,2012-12-03,2012-12-12,FALSE,"Celeste-Tel"
"2012-dec","Simple Lógica",0.23,0.336,NA,0.135,NA,NA,NA,NA,1009,NA,2012-12-03,2012-12-10,FALSE,"Simple Lógica"
"2012-nov","Metroscopia",0.227,0.313,NA,0.133,NA,NA,NA,NA,1000,NA,2012-11-28,2012-11-29,FALSE,"Metroscopia"
"2012-nov","Celeste-Tel",0.283,0.336,NA,0.12,NA,0.019,0.008,NA,1100,NA,2012-11-05,2012-11-09,FALSE,"Celeste-Tel"
"2012-nov","Invymark",0.26,0.32,NA,0,NA,NA,NA,NA,NA,NA,2012-11-05,2012-11-09,FALSE,"Invymark"
"2012-nov","Simple Lógica",0.243,0.345,NA,0.134,NA,NA,NA,NA,1025,NA,2012-11-01,2012-11-08,FALSE,"Simple Lógica"
"2012-nov","Metroscopia",0.229,0.318,NA,0.129,NA,NA,NA,NA,1000,NA,2012-11-06,2012-11-07,FALSE,"Metroscopia"
"2012-oct","MyWord",0.223,0.33,NA,0.094,NA,NA,NA,NA,1000,NA,2012-10-26,2012-10-31,FALSE,"MyWord"
"2012-oct","Invymark",0.267,0.329,NA,0,NA,NA,NA,NA,NA,NA,2012-10-22,2012-10-26,FALSE,"Invymark"
"2012-oct","Intercampo",0.273,0.294,NA,0.121,NA,0.01,NA,NA,1724,NA,2012-09-15,2012-10-17,FALSE,"Intercampo"
"2012-oct","Intercampo",0.301,0.326,NA,0.118,NA,0.01,NA,NA,1724,NA,2012-09-15,2012-10-17,FALSE,"Intercampo"
"2012-oct","CIS",0.286,0.359,NA,0.094,NA,0.013,0.004,NA,2484,NA,2012-10-02,2012-10-14,FALSE,"CIS"
"2012-oct","Simple Lógica",0.245,0.341,NA,0.116,NA,NA,NA,NA,NA,NA,2012-10-01,2012-10-11,FALSE,"Simple Lógica"
"2012-oct","Celeste-Tel",0.28,0.328,NA,0.127,NA,0.015,0.008,NA,1100,NA,2012-10-01,2012-10-05,FALSE,"Celeste-Tel"
"2012-oct","Metroscopia",0.239,0.299,NA,0.126,NA,NA,NA,NA,1000,NA,2012-10-03,2012-10-04,FALSE,"Metroscopia"
"2012-sep","NC Report",0.267,0.386,NA,0,NA,NA,NA,NA,NA,NA,2012-09-25,2012-09-30,FALSE,"NC Report"
"2012-sep","Invymark",0.299,0.341,NA,0,NA,NA,NA,NA,NA,NA,2012-09-17,2012-09-21,FALSE,"Invymark"
"2012-sep","Simple Lógica",0.26,0.347,NA,0.107,NA,NA,NA,NA,1776,NA,2012-09-03,2012-09-13,FALSE,"Simple Lógica"
"2012-sep","MyWord",0.248,0.311,NA,0.113,NA,NA,NA,NA,1100,NA,2012-09-07,2012-09-12,FALSE,"MyWord"
"2012-sep","Celeste-Tel",0.299,0.34,NA,0.108,NA,0.012,0.008,NA,1100,NA,2012-09-03,2012-09-07,FALSE,"Celeste-Tel"
"2012-sep","Metroscopia",0.241,0.309,NA,0.124,NA,NA,NA,NA,1000,NA,2012-09-05,2012-09-06,FALSE,"Metroscopia"
"2012-aug","Simple Lógica",0.247,0.364,NA,0.11,NA,NA,NA,NA,2009,NA,2012-08-01,2012-08-10,FALSE,"Simple Lógica"
"2012-jul","NC Report",0.283,0.359,NA,0,NA,NA,NA,NA,955,NA,2012-07-26,2012-07-31,FALSE,"NC Report"
"2012-jul","Celeste-Tel",0.295,0.342,NA,0.107,NA,0.013,0.006,NA,1100,NA,2012-07-23,2012-07-27,FALSE,"Celeste-Tel"
"2012-jul","Metroscopia",0.247,0.3,NA,0.123,NA,NA,NA,NA,1000,NA,2012-07-25,2012-07-26,FALSE,"Metroscopia"
"2012-jul","Sigma Dos",0.296,0.358,NA,0.117,NA,0.011,NA,NA,1000,NA,2012-07-17,2012-07-19,FALSE,"Sigma Dos"
"2012-jul","Simple Lógica",0.277,0.372,NA,0.102,NA,NA,NA,NA,1006,NA,2012-07-02,2012-07-10,FALSE,"Simple Lógica"
"2012-jul","CIS",0.299,0.366,NA,0.086,NA,0.013,0.007,NA,2484,NA,2012-07-02,2012-07-10,FALSE,"CIS"
"2012-jul","Celeste-Tel",0.294,0.406,NA,0.102,NA,0.011,0.007,NA,1100,NA,2012-07-02,2012-07-06,FALSE,"Celeste-Tel"
"2012-jul","Invymark",0.318,0.405,NA,0,NA,NA,NA,NA,NA,NA,2012-07-02,2012-07-06,FALSE,"Invymark"
"2012-jul","Metroscopia",0.231,0.37,NA,0.132,NA,NA,NA,NA,1000,NA,2012-07-04,2012-07-05,FALSE,"Metroscopia"
"2012-jun","DYM",0.231,0.368,NA,0.139,NA,NA,NA,NA,857,NA,2012-06-27,2012-06-28,FALSE,"DYM"
"2012-jun","GESOP",0.281,0.381,NA,0.102,NA,0.01,NA,NA,1000,NA,2012-06-14,2012-06-18,FALSE,"GESOP"
"2012-jun","PP",0.29,0.38,NA,0.09,NA,NA,NA,NA,NA,NA,2012-06-16,2012-06-16,FALSE,"PP"
"2012-jun","Simple Lógica",0.244,0.392,NA,0.107,NA,NA,NA,NA,1017,NA,2012-06-01,2012-06-15,FALSE,"Simple Lógica"
"2012-jun","Sigma Dos",0.292,0.391,NA,0.093,NA,0.012,NA,NA,1000,NA,2012-06-12,2012-06-14,FALSE,"Sigma Dos"
"2012-jun","Metroscopia",0.259,0.371,NA,0.12,NA,NA,NA,NA,1004,NA,2012-06-06,2012-06-07,FALSE,"Metroscopia"
"2012-jun","Celeste-Tel",0.293,0.408,NA,0.104,NA,0.009,0.006,NA,1100,NA,2012-06-01,2012-06-07,FALSE,"Celeste-Tel"
"2012-may","NC Report",0.279,0.427,NA,0,NA,NA,NA,NA,955,NA,2012-05-21,2012-05-30,FALSE,"NC Report"
"2012-may","Simple Lógica",0.271,0.399,NA,0.106,NA,NA,NA,NA,1015,NA,2012-05-01,2012-05-11,FALSE,"Simple Lógica"
"2012-may","Metroscopia",0.258,0.372,NA,0.122,NA,NA,NA,NA,1001,NA,2012-05-09,2012-05-10,FALSE,"Metroscopia"
"2012-may","Celeste-Tel",0.288,0.411,NA,0.105,NA,0.01,0.007,NA,1100,NA,2012-05-02,2012-05-08,FALSE,"Celeste-Tel"
"2012-apr","PSOE",0.31,0.398,NA,0,NA,NA,NA,NA,NA,NA,2012-04-25,2012-04-25,FALSE,"PSOE"
"2012-apr","CIS",0.296,0.406,NA,0.086,NA,0.017,0.003,NA,2484,NA,2012-04-09,2012-04-17,FALSE,"CIS"
"2012-apr","Metroscopia",0.23,0.381,NA,0.116,NA,NA,NA,NA,1000,NA,2012-04-11,2012-04-12,FALSE,"Metroscopia"
"2012-apr","Simple Lógica",0.249,0.42,NA,0.105,NA,NA,NA,NA,1026,NA,2012-04-01,2012-04-11,FALSE,"Simple Lógica"
"2012-apr","Celeste-Tel",0.289,0.413,NA,0.102,NA,0.012,0.007,NA,1100,NA,2012-04-02,2012-04-09,FALSE,"Celeste-Tel"
"2012-mar","Celeste-Tel",0.261,0.451,NA,0.095,NA,0.012,0.006,NA,1100,NA,2012-03-01,2012-03-07,FALSE,"Celeste-Tel"
"2012-mar","Metroscopia",0.244,0.463,NA,0.091,NA,NA,NA,NA,1007,NA,2012-02-29,2012-03-01,FALSE,"Metroscopia"
"2012-feb","GESOP",0.282,0.42,NA,0.077,NA,0.012,NA,NA,1000,NA,2012-02-23,2012-02-28,FALSE,"GESOP"
"2012-feb","NC Report",0.256,0.456,NA,0.088,NA,0.011,0.006,NA,4800,NA,2012-02-01,2012-02-17,FALSE,"NC Report"
"2012-feb","Metroscopia",0.23,0.462,NA,0.088,NA,NA,NA,NA,1003,NA,2012-02-08,2012-02-09,FALSE,"Metroscopia"
"2012-feb","Celeste-Tel",0.274,0.446,NA,0.091,NA,0.012,0.006,NA,1100,NA,2012-02-01,2012-02-07,FALSE,"Celeste-Tel"
"2012-jan","NC Report",0.278,0.463,NA,0.074,NA,0.011,0.006,NA,1000,NA,2012-01-16,2012-01-20,FALSE,"NC Report"
"2012-jan","CIS",0.28,0.427,NA,0.079,NA,0.014,0.004,NA,2480,NA,2012-01-04,2012-01-15,FALSE,"CIS"
"2012-jan","Celeste-Tel",0.288,0.461,NA,0.076,NA,0.011,0.006,NA,1100,NA,2012-01-02,2012-01-06,FALSE,"Celeste-Tel"
"2012-jan","Metroscopia",0.265,0.464,NA,0.077,NA,NA,NA,NA,1000,NA,2012-01-04,2012-01-05,FALSE,"Metroscopia"
"2011-dec","Metroscopia",0.284,0.449,NA,0.07,NA,NA,NA,NA,1000,NA,2011-12-14,2011-12-15,FALSE,"Metroscopia"
"2011-nov","TNS Demoscopia",0.3,0.435,NA,0.067,NA,0.011,0.006,NA,190000,NA,2011-11-20,2011-11-20,FALSE,"TNS Demoscopia"
"2011-nov","NC Report",0.317,0.455,NA,0.079,NA,0.007,0.008,NA,771,NA,2011-11-20,2011-11-20,FALSE,"NC Report"
"2011-nov","PP",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2011-11-19,2011-11-19,FALSE,"PP"
"2011-nov","Sigma Dos",0.28,0.48,NA,0.067,NA,NA,NA,NA,NA,NA,2011-11-16,2011-11-16,FALSE,"Sigma Dos"
"2011-nov","GESOP",0.302,0.462,NA,0.06,NA,0.011,NA,NA,2070,NA,2011-11-07,2011-11-12,FALSE,"GESOP"
"2011-nov","Tábula V",0.313,0.452,NA,0.089,NA,0.013,0.006,NA,1400,NA,2011-11-07,2011-11-11,FALSE,"Tábula V"
"2011-nov","NC Report",0.31,0.459,NA,0.072,NA,0.009,0.008,NA,5750,NA,2011-10-27,2011-11-11,FALSE,"NC Report"
"2011-nov","Opinión 2000",0.32,0.45,NA,0.06,NA,0.01,NA,NA,1000,NA,2011-11-09,2011-11-10,FALSE,"Opinión 2000"
"2011-nov","Noxa",0.301,0.447,NA,0.078,NA,0.007,NA,NA,1275,NA,2011-11-07,2011-11-10,FALSE,"Noxa"
"2011-nov","Simple Lógica",0.312,0.461,NA,0.055,NA,NA,NA,NA,1009,NA,2011-11-02,2011-11-10,FALSE,"Simple Lógica"
"2011-nov","GAD3",0.318,0.454,NA,0.056,NA,0.008,0.009,NA,1395,NA,2011-11-02,2011-11-10,FALSE,"GAD3"
"2011-nov","Sigma Dos",0.298,0.476,NA,0.057,NA,0.009,NA,NA,3000,NA,2011-10-28,2011-11-10,FALSE,"Sigma Dos"
"2011-nov","Sondaxe",0.316,0.471,NA,0.053,NA,0.008,0.002,NA,NA,NA,2011-10-28,2011-11-09,FALSE,"Sondaxe"
"2011-nov","Celeste-Tel",0.315,0.447,NA,0.07,NA,0.009,0.009,NA,1100,NA,2011-11-02,2011-11-08,FALSE,"Celeste-Tel"
"2011-nov","Metroscopia",0.309,0.454,NA,0.088,NA,0.009,0.003,NA,9675,NA,2011-10-18,2011-11-08,FALSE,"Metroscopia"
"2011-nov","TNS Demoscopia",0.287,0.477,NA,0.076,NA,0.012,NA,NA,1505,NA,2011-11-02,2011-11-07,FALSE,"TNS Demoscopia"
"2011-nov","Sigma Dos",0.301,0.482,NA,0.054,NA,0.009,NA,NA,NA,NA,2011-11-03,2011-11-06,FALSE,"Sigma Dos"
"2011-nov","Ipsos",0.318,0.445,NA,0.061,NA,0.01,0.004,NA,3935,NA,2011-11-01,2011-11-06,FALSE,"Ipsos"
"2011-nov","Invymark",0.344,0.465,NA,0.046,NA,NA,NA,NA,NA,NA,2011-10-31,2011-11-04,FALSE,"Invymark"
"2011-nov","PP",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2011-11-03,2011-11-03,FALSE,"PP"
"2011-nov","Sigma Dos",0.306,0.476,NA,0.053,NA,0.009,NA,NA,3000,NA,2011-10-31,2011-11-03,FALSE,"Sigma Dos"
"2011-nov","DYM",0.342,0.455,NA,0.054,NA,0.013,0.007,NA,7612,NA,2011-10-24,2011-11-03,FALSE,"DYM"
"2011-nov","NC Report",0.313,0.46,NA,0,NA,NA,NA,NA,5752,NA,2011-10-24,2011-11-03,FALSE,"NC Report"
"2011-oct","Sigma Dos",0.307,0.474,NA,0.054,NA,0.009,NA,NA,3000,NA,2011-10-18,2011-10-31,FALSE,"Sigma Dos"
"2011-oct","GAD3",0.327,0.452,NA,0.051,NA,0.008,0.009,NA,1200,NA,2011-10-17,2011-10-31,FALSE,"GAD3"
"2011-oct","NC Report",0.314,0.459,NA,0.074,NA,0.008,0.009,NA,1000,NA,2011-10-28,2011-10-28,FALSE,"NC Report"
"2011-oct","Celeste-Tel",0.323,0.461,NA,0.068,NA,0.009,0.009,NA,1100,NA,2011-10-24,2011-10-28,FALSE,"Celeste-Tel"
"2011-oct","Metroscopia",0.303,0.453,NA,0.06,NA,NA,NA,NA,1500,NA,2011-10-24,2011-10-27,FALSE,"Metroscopia"
"2011-oct","Sigma Dos",0.31,0.474,NA,0.053,NA,0.009,NA,NA,7400,NA,2011-09-27,2011-10-27,FALSE,"Sigma Dos"
"2011-oct","Sigma Dos",0.313,0.475,NA,0.053,NA,0.008,NA,NA,3000,NA,2011-10-11,2011-10-24,FALSE,"Sigma Dos"
"2011-oct","CIS",0.299,0.466,NA,0.062,NA,0.012,0.006,NA,17236,NA,2011-10-06,2011-10-23,FALSE,"CIS"
"2011-oct","NC Report",0.312,0.462,NA,0.072,NA,0.007,0.009,NA,1000,NA,2011-10-18,2011-10-22,FALSE,"NC Report"
"2011-oct","Invymark",0.351,0.454,NA,0.042,NA,NA,NA,NA,NA,NA,2011-10-18,2011-10-21,FALSE,"Invymark"
"2011-oct","Obradoiro de Socioloxía",0.331,0.447,NA,0.067,NA,0.012,NA,NA,1800,NA,2011-10-17,2011-10-20,FALSE,"Obradoiro de Socioloxía"
"2011-oct","Sigma Dos",0.307,0.478,NA,0.054,NA,0.009,NA,NA,3000,NA,2011-10-07,2011-10-20,FALSE,"Sigma Dos"
"2011-oct","Sigma Dos",0.307,0.479,NA,0.054,NA,0.01,NA,NA,3300,NA,2011-10-03,2011-10-17,FALSE,"Sigma Dos"
"2011-oct","Intercampo",0.322,0.463,NA,0.049,NA,0.011,NA,NA,1724,NA,2011-09-15,2011-10-17,FALSE,"Intercampo"
"2011-oct","Intercampo",0.31,0.45,NA,0.045,NA,0.008,NA,NA,1724,NA,2011-09-15,2011-10-17,FALSE,"Intercampo"
"2011-oct","Intercampo",0.3,0.47,NA,0.04,NA,0.007,NA,NA,1724,NA,2011-09-15,2011-10-17,FALSE,"Intercampo"
"2011-oct","NC Report",0.309,0.464,NA,0.07,NA,0.007,0.009,NA,NA,NA,2011-10-14,2011-10-14,FALSE,"NC Report"
"2011-oct","Sigma Dos",0.308,0.48,NA,0.053,NA,0.01,NA,NA,900,NA,2011-10-11,2011-10-13,FALSE,"Sigma Dos"
"2011-oct","Metroscopia",0.297,0.455,NA,0.076,NA,NA,NA,NA,1500,NA,2011-10-11,2011-10-13,FALSE,"Metroscopia"
"2011-oct","Simple Lógica",0.318,0.467,NA,0.051,NA,NA,NA,NA,NA,NA,2011-10-03,2011-10-10,FALSE,"Simple Lógica"
"2011-oct","Sigma Dos",0.314,0.476,NA,0.052,NA,0.01,NA,NA,3600,NA,2011-09-27,2011-10-10,FALSE,"Sigma Dos"
"2011-oct","Celeste-Tel",0.327,0.455,NA,0.068,NA,0.008,0.009,NA,1357,NA,2011-10-03,2011-10-08,FALSE,"Celeste-Tel"
"2011-oct","Invymark",0.351,0.461,NA,0.046,NA,NA,NA,NA,NA,NA,2011-10-03,2011-10-07,FALSE,"Invymark"
"2011-oct","Sigma Dos",0.316,0.478,NA,0.052,NA,0.01,NA,NA,3000,NA,2011-09-27,2011-10-06,FALSE,"Sigma Dos"
"2011-oct","NC Report",0.306,0.459,NA,0.072,NA,0.008,0.009,NA,6100,NA,2011-09-21,2011-10-06,FALSE,"NC Report"
"2011-oct","Noxa",0.329,0.459,NA,0.047,NA,0.005,NA,NA,1272,NA,2011-09-28,2011-10-04,FALSE,"Noxa"
"2011-oct","CEMOP",0.324,0.468,NA,0.063,NA,0.013,NA,NA,800,NA,2011-09-26,2011-10-04,FALSE,"CEMOP"
"2011-sep","Sigma Dos",0.318,0.474,NA,0.05,NA,0.009,NA,NA,2000,NA,2011-09-27,2011-09-30,FALSE,"Sigma Dos"
"2011-sep","Celeste-Tel",0.321,0.451,NA,0.07,NA,0.008,0.01,NA,1100,NA,2011-09-26,2011-09-30,FALSE,"Celeste-Tel"
"2011-sep","PP",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2011-09-29,2011-09-29,FALSE,"PP"
"2011-sep","NC Report",0.306,0.461,NA,0.068,NA,0.008,0.009,NA,1000,NA,2011-09-21,2011-09-28,FALSE,"NC Report"
"2011-sep","Celeste-Tel",0.313,0.44,NA,0.074,NA,0.008,0.01,NA,1100,NA,2011-09-19,2011-09-23,FALSE,"Celeste-Tel"
"2011-sep","Invymark",0.353,0.459,NA,0.045,NA,NA,NA,NA,NA,NA,2011-09-19,2011-09-23,FALSE,"Invymark"
"2011-sep","GESOP",0.314,0.461,NA,0.047,NA,0.01,NA,NA,1000,NA,2011-09-19,2011-09-22,FALSE,"GESOP"
"2011-sep","Celeste-Tel",0.315,0.442,NA,0.069,NA,0.007,0.01,NA,1100,NA,2011-09-12,2011-09-16,FALSE,"Celeste-Tel"
"2011-sep","Invymark",0.355,0.458,NA,0,NA,NA,NA,NA,NA,NA,2011-09-05,2011-09-09,FALSE,"Invymark"
"2011-sep","Opinión 2000",0.32,0.45,NA,0.065,NA,0.015,NA,NA,1000,NA,2011-09-07,2011-09-08,FALSE,"Opinión 2000"
"2011-sep","Metroscopia",0.307,0.448,NA,0.062,NA,NA,NA,NA,1002,NA,2011-09-07,2011-09-08,FALSE,"Metroscopia"
"2011-sep","Simple Lógica",0.329,0.467,NA,0.052,NA,NA,NA,NA,1022,NA,2011-09-01,2011-09-08,FALSE,"Simple Lógica"
"2011-sep","GAD3",0.311,0.451,NA,0.061,NA,0.007,0.003,NA,504,NA,2011-09-05,2011-09-06,FALSE,"GAD3"
"2011-sep","Sigma Dos",0.323,0.471,NA,0.05,NA,0.006,NA,NA,1000,NA,2011-08-29,2011-09-01,FALSE,"Sigma Dos"
"2011-aug","NC Report",0.308,0.465,NA,0.062,NA,0.007,0.006,NA,NA,NA,2011-08-28,2011-08-28,FALSE,"NC Report"
"2011-aug","Simple Lógica",0.315,0.448,NA,0.043,NA,NA,NA,NA,1014,NA,2011-08-02,2011-08-10,FALSE,"Simple Lógica"
"2011-aug","DYM",0.35,0.476,NA,0.047,NA,0.005,NA,NA,1076,NA,2011-08-02,2011-08-03,FALSE,"DYM"
"2011-jul","NC Report",0.309,0.469,NA,0.066,NA,0.009,0.006,NA,1000,NA,2011-07-29,2011-07-30,FALSE,"NC Report"
"2011-jul","Metroscopia",0.308,0.448,NA,0.066,NA,NA,NA,NA,1203,NA,2011-07-27,2011-07-28,FALSE,"Metroscopia"
"2011-jul","Simple Lógica",0.308,0.463,NA,0.051,NA,NA,NA,NA,NA,NA,2011-07-04,2011-07-12,FALSE,"Simple Lógica"
"2011-jul","CIS",0.36,0.431,NA,0.051,NA,0.011,0.005,NA,2475,NA,2011-07-04,2011-07-11,FALSE,"CIS"
"2011-jul","Ipsos",0.36,0.442,NA,0.044,NA,0.006,NA,NA,NA,NA,2011-06-27,2011-07-08,FALSE,"Ipsos"
"2011-jul","Celeste-Tel",0.343,0.442,NA,0.059,NA,0.006,0.01,NA,1100,NA,2011-07-01,2011-07-07,FALSE,"Celeste-Tel"
"2011-jul","GAD",0.309,0.464,NA,0.061,NA,0.007,0.003,NA,504,NA,2011-07-01,2011-07-05,FALSE,"GAD"
"2011-jun","Metroscopia",0.304,0.447,NA,0.064,NA,NA,NA,NA,1001,NA,2011-06-29,2011-06-30,FALSE,"Metroscopia"
"2011-jun","NC Report",0.31,0.471,NA,0.07,NA,0.008,0.005,NA,1000,NA,2011-06-26,2011-06-30,FALSE,"NC Report"
"2011-jun","Opinión 2000",0.38,0.47,NA,0.035,NA,0.02,NA,NA,1000,NA,2011-06-20,2011-06-21,FALSE,"Opinión 2000"
"2011-jun","GAD",0.307,0.466,NA,0.062,NA,0.007,0.003,NA,501,NA,2011-06-03,2011-06-07,FALSE,"GAD"
"2011-jun","Celeste-Tel",0.328,0.455,NA,0.065,NA,0.006,0.009,NA,1100,NA,2011-06-01,2011-06-07,FALSE,"Celeste-Tel"
"2011-jun","Simple Lógica",0.294,0.463,NA,0.064,NA,NA,NA,NA,1000,NA,2011-06-01,2011-06-06,FALSE,"Simple Lógica"
"2011-jun","Sigma Dos",0.321,0.459,NA,0.058,NA,0.011,NA,NA,1000,NA,2011-06-01,2011-06-02,FALSE,"Sigma Dos"
"2011-jun","Metroscopia",0.31,0.448,NA,0.062,NA,NA,NA,NA,1001,NA,2011-06-01,2011-06-02,FALSE,"Metroscopia"
"2011-jun","NC Report",0.315,0.472,NA,0.064,NA,0.007,0.007,NA,1000,NA,2011-05-29,2011-06-02,FALSE,"NC Report"
"2011-jun","GESOP",0.353,0.44,NA,0.058,NA,0.007,NA,NA,1000,NA,2011-05-30,2011-06-01,FALSE,"GESOP"
"2011-may","2011 local elections",0.278,0.375,NA,0.074,NA,0.012,0.009,NA,NA,NA,2011-05-22,2011-05-22,FALSE,"2011 local elections"
"2011-may","Simple Lógica",0.306,0.47,NA,0.064,NA,NA,NA,NA,1016,NA,2011-05-03,2011-05-13,FALSE,"Simple Lógica"
"2011-may","Celeste-Tel",0.32,0.462,NA,0.068,NA,0.006,0.008,NA,1100,NA,2011-05-02,2011-05-06,FALSE,"Celeste-Tel"
"2011-apr","Metroscopia",0.317,0.443,NA,0,NA,NA,NA,NA,1200,NA,2011-04-27,2011-04-28,FALSE,"Metroscopia"
"2011-apr","Ikerfel",0.355,0.445,NA,0.06,NA,0.009,0.007,NA,45635,NA,2011-04-04,2011-04-22,FALSE,"Ikerfel"
"2011-apr","NC Report",0.318,0.464,NA,0.066,NA,0.006,0.006,NA,1000,NA,2011-04-18,2011-04-20,FALSE,"NC Report"
"2011-apr","Obradoiro de Socioloxía",0.378,0.401,NA,0.072,NA,0.006,NA,NA,2005,NA,2011-04-11,2011-04-19,FALSE,"Obradoiro de Socioloxía"
"2011-apr","TNS Demoscopia",0.305,0.455,NA,0,NA,NA,NA,NA,3000,NA,2011-04-07,2011-04-12,FALSE,"TNS Demoscopia"
"2011-apr","Invymark",0.327,0.463,NA,0,NA,NA,NA,NA,NA,NA,2011-04-04,2011-04-08,FALSE,"Invymark"
"2011-apr","CIS",0.334,0.438,NA,0.052,NA,0.013,0.005,NA,2463,NA,2011-04-01,2011-04-08,FALSE,"CIS"
"2011-apr","Opinión 2000",0.35,0.47,NA,0.043,NA,0.02,NA,NA,1000,NA,2011-04-06,2011-04-07,FALSE,"Opinión 2000"
"2011-apr","Sigma Dos",0.377,0.452,NA,0.041,NA,0.009,NA,NA,1000,NA,2011-04-05,2011-04-07,FALSE,"Sigma Dos"
"2011-apr","Celeste-Tel",0.323,0.461,NA,0.066,NA,0.006,0.008,NA,1100,NA,2011-04-01,2011-04-07,FALSE,"Celeste-Tel"
"2011-apr","GAD",0.337,0.459,NA,0.061,NA,0.008,0.002,NA,500,NA,2011-04-01,2011-04-05,FALSE,"GAD"
"2011-apr","NC Report",0.316,0.468,NA,0.066,NA,0.006,0.006,NA,1000,NA,2011-04-02,2011-04-02,FALSE,"NC Report"
"2011-mar","Metroscopia",0.283,0.441,NA,0,NA,NA,NA,NA,1004,NA,2011-03-30,2011-03-31,FALSE,"Metroscopia"
"2011-mar","Invymark",0.325,0.464,NA,0,NA,NA,NA,NA,NA,NA,2011-03-21,2011-03-25,FALSE,"Invymark"
"2011-mar","Obradoiro de Socioloxía",0.302,0.435,NA,0.081,NA,0.006,NA,NA,1201,NA,2011-03-21,2011-03-24,FALSE,"Obradoiro de Socioloxía"
"2011-mar","TNS Demoscopia",0.296,0.46,NA,0,NA,NA,NA,NA,1000,NA,2011-03-21,2011-03-22,FALSE,"TNS Demoscopia"
"2011-mar","Sigma Dos",0.314,0.479,NA,0.062,NA,0.01,NA,NA,1000,NA,2011-03-07,2011-03-09,FALSE,"Sigma Dos"
"2011-mar","GAD",0.311,0.461,NA,0.065,NA,0.008,0.002,NA,502,NA,2011-03-07,2011-03-09,FALSE,"GAD"
"2011-mar","Celeste-Tel",0.329,0.459,NA,0.065,NA,0.007,0.007,NA,1100,NA,2011-03-01,2011-03-07,FALSE,"Celeste-Tel"
"2011-mar","Metroscopia",0.281,0.44,NA,0,NA,NA,NA,NA,1004,NA,2011-03-02,2011-03-03,FALSE,"Metroscopia"
"2011-feb","JM&A",0.289,0.475,NA,0.063,NA,0.01,0.003,NA,NA,NA,2011-02-25,2011-02-25,FALSE,"JM&A"
"2011-feb","Obradoiro de Socioloxía",0.307,0.444,NA,0.071,NA,0.009,NA,NA,1982,NA,2011-02-21,2011-02-25,FALSE,"Obradoiro de Socioloxía"
"2011-feb","NC Report",0.329,0.46,NA,0.063,NA,0.006,0.006,NA,1000,NA,2011-02-17,2011-02-23,FALSE,"NC Report"
"2011-feb","TNS Demoscopia",0.311,0.458,NA,0.071,NA,0.009,NA,NA,NA,NA,2011-02-21,2011-02-22,FALSE,"TNS Demoscopia"
"2011-feb","Invymark",0.323,0.461,NA,0,NA,NA,NA,NA,NA,NA,2011-02-07,2011-02-11,FALSE,"Invymark"
"2011-feb","GAD",0.321,0.462,NA,0.063,NA,0.008,NA,NA,501,NA,2011-02-07,2011-02-08,FALSE,"GAD"
"2011-feb","Celeste-Tel",0.347,0.45,NA,0.064,NA,0.005,0.007,NA,1100,NA,2011-02-01,2011-02-07,FALSE,"Celeste-Tel"
"2011-feb","Sigma Dos",0.313,0.474,NA,0.081,NA,0.009,NA,NA,1000,NA,2011-02-02,2011-02-03,FALSE,"Sigma Dos"
"2011-feb","Metroscopia",0.284,0.433,NA,0,NA,NA,NA,NA,1005,NA,2011-02-02,2011-02-03,FALSE,"Metroscopia"
"2011-feb","Opina",0.34,0.44,NA,0.055,NA,0.011,NA,NA,1000,NA,2011-02-01,2011-02-02,FALSE,"Opina"
"2011-jan","Invymark",0.324,0.463,NA,0,NA,NA,NA,NA,NA,NA,2011-01-24,2011-01-28,FALSE,"Invymark"
"2011-jan","Obradoiro de Socioloxía",0.309,0.44,NA,0.075,NA,0.005,NA,NA,2082,NA,2011-01-17,2011-01-21,FALSE,"Obradoiro de Socioloxía"
