"PublYearMonth","Company","M","L","C","KD","S","V","MP","SD","FI","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2010-sep","Novus",0.301,0.078,0.066,0.067,0.281,0.06,0.082,0.043,NA,9.4,1500,2010-09-16,2010-09-13,2010-09-15,FALSE,"Novus"
"2010-sep","United Minds",0.27,0.079,0.086,0.063,0.279,0.06,0.084,0.063,NA,7.3,1429,2010-09-16,2010-09-13,2010-09-15,FALSE,"United Minds"
"2010-sep","United Minds",0.281,0.084,0.075,0.058,0.267,0.068,0.084,0.064,NA,7.7,1045,2010-09-15,2010-09-12,2010-09-14,FALSE,"United Minds"
"2010-sep","Synovate",0.306,0.072,0.062,0.057,0.285,0.052,0.072,0.075,NA,17.5,1585,2010-09-15,2010-09-07,2010-09-13,FALSE,"Ipsos"
"2010-sep","Novus",0.311,0.073,0.061,0.058,0.29,0.057,0.091,0.041,NA,9.9,2055,2010-09-14,2010-09-07,2010-09-13,FALSE,"Novus"
"2010-sep","United Minds",0.295,0.09,0.053,0.061,0.266,0.063,0.092,0.054,NA,8.9,1091,2010-09-14,2010-09-11,2010-09-13,FALSE,"United Minds"
"2010-sep","Skop",0.306,0.08,0.061,0.064,0.276,0.067,0.075,0.05,NA,NA,1100,2010-09-14,2010-09-07,2010-09-12,FALSE,"Skop"
"2010-sep","United Minds",0.294,0.084,0.055,0.056,0.265,0.068,0.087,0.066,NA,8.5,1382,2010-09-13,2010-09-09,2010-09-12,FALSE,"United Minds"
"2010-sep","United Minds",0.292,0.072,0.062,0.061,0.27,0.068,0.082,0.07,NA,8,1342,2010-09-12,2010-09-08,2010-09-11,FALSE,"United Minds"
"2010-sep","Demoskop",0.319,0.073,0.052,0.06,0.29,0.061,0.075,0.053,NA,14.4,1001,2010-09-12,2010-09-07,2010-09-10,FALSE,"Demoskop"
"2010-sep","Sifo",0.314,0.088,0.048,0.067,0.287,0.062,0.071,0.046,NA,NA,1435,2010-09-12,2010-09-06,2010-09-09,FALSE,"Sifo"
"2010-sep","United Minds",0.285,0.07,0.061,0.061,0.278,0.075,0.083,0.064,NA,7.1,1350,2010-09-11,2010-09-07,2010-09-10,FALSE,"United Minds"
"2010-sep","United Minds",0.281,0.067,0.062,0.066,0.291,0.076,0.08,0.054,NA,8.2,1243,2010-09-10,2010-09-06,2010-09-09,FALSE,"United Minds"
"2010-sep","Synovate",0.318,0.082,0.053,0.052,0.286,0.064,0.072,0.06,NA,17.1,1519,2010-09-10,2010-08-31,2010-09-08,FALSE,"Ipsos"
"2010-sep","United Minds",0.285,0.069,0.054,0.06,0.287,0.081,0.089,0.05,NA,8.5,1083,2010-09-09,2010-09-04,2010-09-08,FALSE,"United Minds"
"2010-sep","United Minds",0.284,0.076,0.054,0.063,0.294,0.08,0.079,0.047,NA,9.8,1161,2010-09-08,2010-09-02,2010-09-07,FALSE,"United Minds"
"2010-sep","Novus",0.312,0.07,0.056,0.056,0.273,0.077,0.089,0.052,NA,11.2,2000,2010-09-08,2010-08-31,2010-09-06,FALSE,"Novus"
"2010-sep","Synovate",0.299,0.09,0.045,0.05,0.3,0.068,0.082,0.047,NA,17.6,1838,2010-09-08,2010-08-25,2010-09-06,FALSE,"Ipsos"
"2010-sep","Skop",0.3,0.081,0.061,0.055,0.296,0.066,0.082,0.043,NA,7,1525,2010-09-07,2010-08-29,2010-09-03,FALSE,"Skop"
"2010-sep","United Minds",0.27,0.085,0.051,0.056,0.288,0.077,0.083,0.061,NA,9.6,1078,2010-09-06,2010-08-30,2010-09-06,FALSE,"United Minds"
"2010-sep","Sifo",0.317,0.072,0.067,0.045,0.287,0.053,0.097,0.042,NA,11.1,1428,2010-09-05,2010-08-30,2010-09-02,FALSE,"Sifo"
"2010-sep","Demoskop",0.319,0.075,0.062,0.049,0.297,0.058,0.085,0.044,NA,11.9,1101,2010-09-04,2010-08-25,2010-09-01,FALSE,"Demoskop"
"2010-sep","Synovate",0.303,0.084,0.049,0.041,0.3,0.075,0.083,0.044,NA,17.8,1820,2010-09-03,2010-08-23,2010-09-01,FALSE,"Ipsos"
"2010-aug","Novus",0.318,0.072,0.054,0.046,0.303,0.052,0.089,0.047,NA,12.6,2000,2010-08-31,2010-08-24,2010-08-30,FALSE,"Novus"
"2010-aug","United Minds",0.293,0.082,0.042,0.064,0.273,0.064,0.107,0.056,NA,10.9,1013,2010-08-31,2010-08-23,2010-08-30,FALSE,"United Minds"
"2010-aug","Skop",0.316,0.079,0.051,0.052,0.3,0.059,0.089,0.037,NA,NA,1498,2010-08-31,2010-08-22,2010-08-27,FALSE,"Skop"
"2010-aug","Sifo",0.33,0.062,0.053,0.055,0.308,0.049,0.076,0.046,NA,14.1,1420,2010-08-29,2010-08-23,2010-08-26,FALSE,"Sifo"
"2010-aug","Synovate",0.309,0.067,0.054,0.057,0.292,0.061,0.097,0.034,NA,21.1,2041,2010-08-27,2010-08-12,2010-08-25,FALSE,"Ipsos"
"2010-aug","Sentio Research",0.314,0.069,0.055,0.058,0.288,0.052,0.087,0.056,NA,NA,2906,2010-08-25,2010-08-01,NA,TRUE,"Sentio"
"2010-aug","Novus",0.314,0.066,0.051,0.058,0.303,0.053,0.09,0.047,NA,13.8,2000,2010-08-25,2010-08-17,2010-08-23,FALSE,"Novus"
"2010-aug","United Minds",0.281,0.067,0.054,0.045,0.296,0.061,0.097,0.065,NA,NA,1062,2010-08-24,2010-08-02,2010-08-22,FALSE,"United Minds"
"2010-aug","Skop",0.312,0.073,0.051,0.051,0.312,0.05,0.091,0.044,NA,NA,1459,2010-08-23,2010-08-15,2010-08-20,FALSE,"Skop"
"2010-aug","Sifo",0.321,0.078,0.058,0.058,0.301,0.059,0.079,0.037,NA,14.6,1445,2010-08-22,2010-08-16,2010-08-19,FALSE,"Sifo"
"2010-aug","Synovate",0.293,0.074,0.051,0.059,0.313,0.044,0.108,0.036,NA,22.2,1804,2010-08-20,2010-08-09,2010-08-18,FALSE,"Ipsos"
"2010-aug","Novus",0.318,0.069,0.042,0.05,0.327,0.044,0.092,0.042,NA,13.5,2000,2010-08-18,2010-08-03,2010-08-16,FALSE,"Novus"
"2010-aug","Skop",0.327,0.066,0.041,0.047,0.307,0.055,0.089,0.049,NA,NA,1329,2010-08-18,2010-08-09,2010-08-13,FALSE,"Skop"
"2010-aug","Sifo",0.305,0.068,0.055,0.058,0.313,0.048,0.089,0.045,NA,14.1,1331,2010-08-15,2010-08-09,2010-08-12,FALSE,"Sifo"
"2010-aug","Sifo",0.326,0.063,0.047,0.057,0.306,0.054,0.1,0.041,NA,15.3,1194,2010-08-08,2010-08-02,2010-08-05,FALSE,"Sifo"
"2010-aug","United Minds",0.293,0.069,0.042,0.055,0.302,0.058,0.09,0.065,NA,11.1,2004,2010-08-02,2010-07-12,2010-08-01,FALSE,"United Minds"
"2010-jul","Sentio Research",0.304,0.059,0.053,0.051,0.302,0.055,0.093,0.05,NA,NA,2023,2010-07-31,2010-07-01,2010-07-31,TRUE,"Sentio"
"2010-jul","Skop",0.333,0.066,0.047,0.04,0.292,0.05,0.105,0.04,NA,NA,1077,2010-07-27,2010-06-30,2010-07-15,FALSE,"Skop"
"2010-jul","Demoskop",0.321,0.07,0.053,0.047,0.306,0.047,0.089,0.045,NA,12.2,1106,2010-07-09,2010-06-27,2010-07-04,FALSE,"Demoskop"
"2010-jul","Sentio Research",0.318,0.056,0.05,0.045,0.308,0.057,0.093,0.057,NA,NA,2969,2010-07-02,2010-06-01,2010-06-30,TRUE,"Sentio"
"2010-jun","Synovate",0.331,0.066,0.048,0.046,0.3,0.052,0.093,0.046,NA,20.6,2973,2010-06-24,2010-06-07,2010-06-22,FALSE,"Ipsos"
"2010-jun","Novus  (2)",0.311,0.048,0.057,0.043,0.325,0.055,0.091,0.047,NA,13.9,2000,2010-06-23,2010-06-08,2010-06-21,FALSE,"Novus"
"2010-jun","United Minds",0.299,0.068,0.048,0.049,0.288,0.066,0.103,0.056,NA,11,1238,2010-06-22,2010-05-24,2010-06-20,FALSE,"United Minds"
"2010-jun","Skop",0.34,0.067,0.038,0.036,0.304,0.053,0.11,0.035,NA,8,1111,2010-06-19,2010-05-31,2010-06-15,FALSE,"Skop"
"2010-jun","Sifo",0.329,0.061,0.049,0.045,0.306,0.051,0.099,0.043,NA,12.6,1906,2010-06-13,2010-05-31,2010-06-10,FALSE,"Sifo"
"2010-jun","SCB",0.292,0.058,0.046,0.045,0.338,0.056,0.107,0.039,NA,12.8,6135,2010-06-10,2010-04-28,2010-05-30,FALSE,"SCB"
"2010-jun","Novus  (1)",0.321,0.057,0.052,0.039,0.315,0.05,0.099,0.048,NA,11.1,2000,2010-06-09,2010-05-25,2010-06-07,FALSE,"Novus"
"2010-jun","Demoskop",0.345,0.076,0.048,0.04,0.299,0.046,0.098,0.033,NA,15.6,1117,2010-06-04,2010-05-26,2010-06-02,FALSE,"Demoskop"
"2010-jun","Sentio Research",0.311,0.056,0.047,0.044,0.303,0.064,0.101,0.053,NA,NA,2894,2010-06-03,2010-05-01,2010-05-31,TRUE,"Sentio"
"2010-maj","Synovate",0.318,0.072,0.047,0.046,0.325,0.052,0.088,0.034,NA,20.1,2690,2010-05-28,2010-05-10,2010-05-26,FALSE,"Ipsos"
"2010-maj","Novus (2)",0.303,0.061,0.053,0.045,0.325,0.069,0.085,0.04,NA,12.8,2000,2010-05-27,2010-05-11,2010-05-24,FALSE,"Novus"
"2010-maj","United Minds",0.298,0.057,0.049,0.047,0.31,0.065,0.1,0.055,NA,NA,1039,2010-05-25,2010-04-26,2010-05-23,FALSE,"United Minds"
"2010-maj","Skop",0.303,0.06,0.05,0.04,0.337,0.058,0.109,0.029,NA,6,1133,2010-05-24,2010-04-28,2010-05-19,FALSE,"Skop"
"2010-maj","Sifo",0.309,0.067,0.051,0.035,0.343,0.043,0.107,0.035,NA,15,1917,2010-05-14,2010-05-03,2010-05-11,FALSE,"Sifo"
"2010-maj","Novus (1)",0.312,0.063,0.049,0.041,0.336,0.056,0.083,0.046,NA,14.3,2000,2010-05-12,2010-04-27,2010-05-10,FALSE,"Novus"
"2010-maj","Demoskop",0.306,0.09,0.042,0.054,0.338,0.048,0.088,0.021,NA,16.4,1006,2010-05-06,2010-04-28,2010-05-05,FALSE,"Demoskop"
"2010-apr","Synovate",0.288,0.059,0.046,0.038,0.351,0.056,0.106,0.04,NA,19.5,2677,2010-04-30,2010-04-12,2010-04-28,FALSE,"Ipsos"
"2010-apr","Sentio Research",0.285,0.063,0.048,0.042,0.334,0.05,0.108,0.05,NA,NA,2901,2010-04-29,2010-04-01,NA,TRUE,"Sentio"
"2010-apr","United Minds",0.271,0.066,0.054,0.052,0.305,0.064,0.117,0.042,NA,NA,1083,2010-04-27,2010-03-29,2010-04-25,FALSE,"United Minds"
"2010-apr","Novus",0.281,0.064,0.049,0.048,0.358,0.045,0.097,0.036,NA,12.9,2000,2010-04-21,2010-04-06,2010-04-19,FALSE,"Novus"
"2010-apr","Sifo",0.298,0.062,0.049,0.041,0.341,0.054,0.09,0.049,NA,14.4,1945,2010-04-18,2010-04-06,2010-04-15,FALSE,"Sifo"
"2010-apr","Skop",0.281,0.07,0.052,0.046,0.336,0.045,0.103,0.05,NA,NA,1058,2010-04-15,2010-03-18,2010-04-10,FALSE,"Skop"
"2010-apr","Demoskop",0.281,0.076,0.042,0.037,0.356,0.054,0.113,0.032,NA,14.5,1008,2010-04-12,2010-03-31,2010-04-07,FALSE,"Demoskop"
"2010-apr","Sentio Research",0.28,0.064,0.051,0.044,0.321,0.053,0.088,0.076,NA,NA,1946,2010-04-04,2010-03-16,2010-03-28,FALSE,"Sentio"
"2010-mar","United Minds",0.273,0.071,0.046,0.056,0.306,0.058,0.108,0.055,NA,11.5,1144,2010-03-30,2010-03-01,2010-03-28,FALSE,"United Minds"
"2010-mar","Synovate",0.275,0.072,0.051,0.046,0.337,0.052,0.102,0.036,NA,19.9,2699,2010-03-26,2010-03-08,2010-03-24,FALSE,"Ipsos"
"2010-mar","Novus",0.269,0.061,0.054,0.042,0.358,0.06,0.099,0.043,NA,12.3,2000,2010-03-18,2010-03-02,2010-03-15,FALSE,"Novus"
"2010-mar","Skop",0.289,0.066,0.039,0.049,0.321,0.068,0.108,0.027,NA,NA,1000,2010-03-14,2010-02-16,2010-03-10,FALSE,"Skop"
"2010-mar","Sifo",0.308,0.059,0.047,0.038,0.34,0.056,0.106,0.038,NA,15,1916,2010-03-14,2010-03-01,2010-03-11,FALSE,"Sifo"
"2010-mar","Demoskop",0.273,0.072,0.047,0.053,0.344,0.051,0.106,0.043,NA,13.6,1011,2010-03-06,2010-02-24,2010-03-03,FALSE,"Demoskop"
"2010-mar","Sentio Research",0.273,0.054,0.045,0.054,0.336,0.056,0.092,0.063,NA,NA,3027,2010-03-05,2010-02-09,2010-02-28,FALSE,"Sentio"
"2010-mar","United Minds",0.264,0.06,0.039,0.052,0.308,0.064,0.131,0.054,NA,NA,1106,2010-03-01,2010-02-21,2010-02-25,FALSE,"United Minds"
"2010-feb","Synovate",0.277,0.063,0.049,0.041,0.352,0.048,0.097,0.056,NA,19.8,2712,2010-02-26,2010-02-08,2010-02-24,FALSE,"Ipsos"
"2010-feb","Novus",0.294,0.069,0.043,0.039,0.341,0.056,0.095,0.045,NA,15,2000,2010-02-19,2010-02-02,2010-02-15,FALSE,"Novus"
"2010-feb","Sifo",0.296,0.065,0.056,0.039,0.346,0.051,0.093,0.034,NA,16,1925,2010-02-14,2010-02-01,2010-02-11,FALSE,"Sifo"
"2010-feb","Skop",0.288,0.069,0.059,0.05,0.321,0.054,0.105,0.044,NA,NA,1000,2010-02-12,2010-01-24,2010-02-04,FALSE,"Skop"
"2010-feb","Demoskop",0.299,0.064,0.051,0.048,0.352,0.062,0.076,0.038,NA,10.8,1010,2010-02-05,2010-01-27,2010-02-03,FALSE,"Demoskop"
"2010-feb","United Minds",0.231,0.068,0.04,0.055,0.301,0.067,0.135,0.06,NA,NA,1001,2010-02-02,2010-01-07,2010-01-31,FALSE,"United Minds"
"2010-jan","Synovate",0.293,0.073,0.048,0.044,0.349,0.046,0.091,0.041,NA,22,2221,2010-01-29,2010-01-11,2010-01-27,FALSE,"Ipsos"
"2010-jan","Sentio Research",0.263,0.057,0.048,0.048,0.345,0.055,0.105,0.056,NA,NA,3026,2010-01-28,2010-01-05,2010-01-27,FALSE,"Sentio"
"2010-jan","Sifo",0.258,0.067,0.05,0.04,0.369,0.055,0.094,0.05,NA,14,1919,2010-01-24,2010-01-11,2010-01-21,FALSE,"Sifo"
"2010-jan","Novus",0.261,0.062,0.052,0.044,0.355,0.05,0.113,0.044,NA,15,2000,2010-01-20,2010-01-05,2010-01-18,FALSE,"Novus"
"2010-jan","Demoskop",0.274,0.074,0.031,0.039,0.371,0.038,0.103,0.05,NA,10.6,1002,2010-01-15,2010-01-04,2010-01-11,FALSE,"Demoskop"
"2010-jan","Skop",0.289,0.093,0.047,0.034,0.311,0.064,0.109,0.032,NA,NA,1000,2010-01-01,2009-12-09,2009-12-30,FALSE,"Skop"
"2009-dec","Sentio Research",0.282,0.063,0.049,0.046,0.32,0.055,0.108,0.059,NA,NA,2821,2009-12-30,2009-12-01,2009-12-23,FALSE,"Sentio"
"2009-dec","United Minds",0.25,0.07,0.055,0.041,0.314,0.057,0.107,0.071,NA,NA,1020,2009-12-22,2009-11-28,2009-12-21,FALSE,"United Minds"
"2009-dec","Novus",0.259,0.074,0.055,0.037,0.342,0.064,0.109,0.049,NA,12.8,2000,2009-12-20,2009-12-01,2009-12-14,FALSE,"Novus"
"2009-dec","Synovate",0.267,0.067,0.049,0.047,0.343,0.053,0.098,0.053,NA,20.3,2221,2009-12-17,2009-12-02,2009-12-16,FALSE,"Ipsos"
"2009-dec","Sifo",0.251,0.068,0.052,0.037,0.367,0.052,0.103,0.051,NA,14.2,1901,2009-12-13,2009-11-30,2009-12-10,FALSE,"Sifo"
"2009-dec","SCB",0.262,0.065,0.05,0.048,0.365,0.051,0.084,0.051,NA,13.3,6398,2009-12-10,2009-10-28,2009-11-25,FALSE,"SCB"
"2009-dec","Skop",0.28,0.078,0.068,0.05,0.328,0.049,0.096,0.041,NA,NA,1100,2009-12-05,2009-11-03,2009-11-30,FALSE,"Skop"
"2009-dec","Demoskop",0.253,0.089,0.056,0.045,0.348,0.059,0.097,0.035,NA,10.1,1011,2009-12-04,2009-11-27,2009-12-02,FALSE,"Demoskop"
"2009-nov","Synovate",0.302,0.062,0.049,0.041,0.35,0.046,0.091,0.047,NA,19.4,1972,2009-11-27,2009-11-11,2009-11-25,FALSE,"Ipsos"
"2009-nov","United Minds",0.274,0.068,0.044,0.037,0.297,0.069,0.104,0.057,NA,NA,1166,2009-11-24,2009-10-26,2009-11-23,FALSE,"United Minds"
"2009-nov","Novus",0.282,0.066,0.055,0.047,0.334,0.057,0.089,0.054,NA,11.5,2000,2009-11-19,2009-11-03,2009-11-16,FALSE,"Novus"
"2009-nov","Sentio Research",0.284,0.06,0.043,0.05,0.315,0.055,0.093,0.072,NA,NA,2883,2009-11-18,2009-11-03,2009-11-15,FALSE,"Sentio"
"2009-nov","Sifo",0.285,0.07,0.045,0.04,0.333,0.059,0.097,0.058,NA,14.1,1894,2009-11-15,2009-11-02,2009-11-12,FALSE,"Sifo"
"2009-nov","Demoskop",0.293,0.071,0.045,0.038,0.339,0.064,0.094,0.044,NA,11,1004,2009-11-09,2009-10-28,2009-11-04,FALSE,"Demoskop"
"2009-nov","Skop",0.289,0.077,0.055,0.047,0.335,0.043,0.086,0.044,NA,NA,1100,2009-11-04,2009-10-11,2009-11-03,FALSE,"Skop"
"2009-okt","Synovate",0.29,0.078,0.05,0.047,0.346,0.048,0.078,0.029,NA,20,2623,2009-10-28,2009-10-05,2009-10-26,FALSE,"Ipsos"
"2009-okt","United Minds",0.266,0.059,0.046,0.042,0.337,0.057,0.086,0.06,NA,NA,1878,2009-10-27,2009-10-05,2009-10-25,FALSE,"United Minds"
"2009-okt","Novus",0.269,0.068,0.062,0.043,0.364,0.047,0.086,0.04,NA,14.1,1941,2009-10-22,2009-10-06,2009-10-19,FALSE,"Novus"
"2009-okt","Sifo",0.292,0.063,0.046,0.043,0.357,0.059,0.076,0.047,NA,12.6,1907,2009-10-18,2009-10-05,2009-10-15,FALSE,"Sifo"
"2009-okt","Skop",0.284,0.084,0.059,0.051,0.329,0.053,0.089,0.036,NA,NA,1793,2009-10-18,2009-09-10,2009-10-09,FALSE,"Skop"
"2009-okt","Demoskop",0.272,0.075,0.055,0.037,0.355,0.065,0.088,0.037,NA,12.6,1005,2009-10-10,2009-09-30,2009-10-07,FALSE,"Demoskop"
"2009-okt","United Minds",0.253,0.079,0.063,0.045,0.326,0.061,0.079,0.056,NA,11.3,1114,2009-10-06,2009-09-08,2009-10-05,FALSE,"United Minds"
"2009-sep","Synovate",0.298,0.06,0.051,0.042,0.34,0.068,0.08,0.037,NA,18.1,2197,2009-09-19,2009-09-02,2009-09-16,FALSE,"Ipsos"
"2009-sep","Novus",0.272,0.063,0.058,0.042,0.349,0.059,0.087,0.042,NA,12.1,2000,2009-09-17,2009-09-01,2009-09-14,FALSE,"Novus"
"2009-sep","Skop",0.289,0.092,0.059,0.057,0.318,0.05,0.091,0.024,NA,6,1136,2009-09-13,2009-08-12,2009-09-04,FALSE,"Skop"
"2009-sep","Sifo",0.29,0.073,0.05,0.037,0.34,0.055,0.089,0.039,NA,11.8,1895,2009-09-13,2009-08-31,2009-09-10,FALSE,"Sifo"
"2009-sep","United Minds",0.253,0.07,0.05,0.046,0.316,0.064,0.087,0.053,NA,12.1,3110,2009-09-08,2009-08-12,2009-09-06,FALSE,"United Minds"
"2009-sep","Demoskop",0.278,0.086,0.046,0.041,0.366,0.051,0.078,0.044,NA,14.4,1007,2009-09-03,2009-08-26,2009-09-02,FALSE,"Demoskop"
"2009-aug","Synovate",0.267,0.084,0.055,0.044,0.363,0.053,0.081,0.032,NA,21.6,1941,2009-06-26,2009-08-17,NA,FALSE,"Ipsos"
"2009-aug","Novus",0.255,0.078,0.063,0.046,0.337,0.059,0.09,0.046,NA,14.5,2000,2009-08-27,2009-08-11,2009-08-24,FALSE,"Novus"
"2009-aug","Sifo",0.276,0.068,0.061,0.047,0.328,0.061,0.092,0.042,NA,12.8,1911,2009-08-23,2009-08-10,2009-08-20,FALSE,"Sifo"
"2009-aug","Skop",0.295,0.072,0.061,0.047,0.316,0.06,0.086,0.031,NA,8,1132,2009-08-13,2009-07-27,2009-08-11,FALSE,"Skop"
"2009-aug","United Minds",0.263,0.076,0.046,0.036,0.295,0.074,0.098,0.056,NA,11.9,1066,2009-08-13,2009-07-18,2009-08-12,FALSE,"United Minds"
"2009-jul","Skop",0.275,0.101,0.045,0.061,0.319,0.06,0.09,0.033,NA,NA,1100,2009-07-20,2009-06-11,2009-07-07,FALSE,"Skop"
"2009-jul","United Minds",0.268,0.065,0.045,0.04,0.314,0.067,0.1,0.041,NA,9.4,1914,2009-07-19,2009-06-24,2009-07-17,FALSE,"United Minds"
"2009-jul","Demoskop",0.267,0.091,0.047,0.037,0.333,0.055,0.093,0.04,NA,15.7,1009,2009-07-03,2009-06-24,2009-07-01,FALSE,"Demoskop"
"2009-jun","Synovate",0.281,0.078,0.054,0.04,0.34,0.054,0.08,0.033,NA,18.2,2289,2009-06-26,2009-06-09,2009-06-23,FALSE,"Ipsos"
"2009-jun","Novus",0.244,0.079,0.053,0.045,0.343,0.058,0.095,0.035,NA,12,2000,2009-06-25,2009-06-09,2009-06-22,FALSE,"Novus"
"2009-jun","United Minds",0.24,0.076,0.055,0.038,0.32,0.057,0.105,0.047,NA,5,2069,2009-06-23,2009-06-08,2009-06-22,FALSE,"United Minds"
"2009-jun","SCB",0.299,0.055,0.055,0.043,0.366,0.057,0.06,0.03,NA,13.5,6506,2009-06-17,2009-04-28,2009-06-01,FALSE,"SCB"
"2009-jun","Sifo",0.282,0.088,0.05,0.042,0.328,0.052,0.085,0.031,NA,13.5,1897,2009-06-14,2009-06-01,2009-06-11,FALSE,"Sifo"
"2009-maj","Skop",0.316,0.064,0.05,0.045,0.334,0.053,0.078,0.038,NA,9,1177,2009-05-29,2009-05-04,2009-05-19,FALSE,"Skop"
"2009-maj","Synovate",0.293,0.068,0.061,0.045,0.337,0.07,0.065,0.036,NA,21.1,2441,2009-05-29,2009-05-07,2009-05-27,FALSE,"Ipsos"
"2009-maj","United Minds",0.28,0.067,0.053,0.048,0.311,0.067,0.09,0.046,NA,4.2,1064,2009-05-26,2009-04-28,2009-05-25,FALSE,"United Minds"
"2009-maj","Novus",0.295,0.065,0.054,0.043,0.346,0.074,0.073,0.026,NA,14.9,2035,2009-05-23,2009-05-05,2009-05-18,FALSE,"Novus"
"2009-maj","Sifo",0.288,0.064,0.058,0.041,0.348,0.058,0.081,0.03,NA,16.2,1898,2009-05-17,2009-05-04,2009-05-14,FALSE,"Sifo"
"2009-maj","Demoskop",0.345,0.054,0.043,0.037,0.342,0.061,0.066,0.034,NA,15,1007,2009-05-09,2009-04-29,2009-05-06,FALSE,"Demoskop"
"2009-maj","Novus",0.296,0.052,0.054,0.045,0.35,0.073,0.067,0.044,NA,12.5,1942,2009-05-01,2009-04-14,2009-04-27,FALSE,"Novus"
"2009-apr","Synovate",0.321,0.056,0.057,0.038,0.335,0.073,0.064,0.036,NA,21.1,2666,2009-04-24,2009-04-07,2009-04-22,FALSE,"Ipsos"
"2009-apr","Skop",0.332,0.065,0.07,0.039,0.338,0.067,0.05,0.032,NA,8,1092,2009-04-19,2009-04-01,2009-04-18,FALSE,"Skop"
"2009-apr","Sifo",0.306,0.068,0.058,0.041,0.346,0.053,0.086,0.028,NA,12.5,1914,2009-04-19,2009-04-06,2009-04-16,FALSE,"Sifo"
"2009-apr","Skop",0.334,0.06,0.061,0.033,0.339,0.056,0.067,0.036,NA,7,1076,2009-04-04,2009-02-26,2009-04-01,FALSE,"Skop"
"2009-apr","Demoskop",0.355,0.073,0.034,0.038,0.309,0.068,0.075,0.042,NA,14.2,1000,2009-04-04,2009-03-25,2009-04-02,FALSE,"Demoskop"
"2009-mar","Synovate",0.293,0.068,0.057,0.042,0.375,0.07,0.051,0.033,NA,17.1,2475,2009-03-28,2009-03-10,2009-03-25,FALSE,"Ipsos"
"2009-mar","Novus",0.293,0.061,0.054,0.047,0.362,0.067,0.061,0.04,NA,9.8,2000,2009-03-21,2009-03-03,2009-03-16,FALSE,"Novus"
"2009-mar","Sifo",0.311,0.056,0.063,0.033,0.375,0.055,0.066,0.026,NA,14.1,1909,2009-03-15,2009-03-02,2009-03-12,FALSE,"Sifo"
"2009-mar","Demoskop",0.265,0.084,0.06,0.036,0.395,0.072,0.06,0.021,NA,14.2,1004,2009-03-11,2009-02-25,2009-03-03,FALSE,"Demoskop"
"2009-feb","Synovate",0.288,0.071,0.052,0.049,0.381,0.056,0.063,0.029,NA,20.5,2480,2009-02-28,2009-02-10,2009-02-25,FALSE,"Ipsos"
"2009-feb","Skop",0.275,0.073,0.071,0.045,0.355,0.062,0.072,0.027,NA,8,1092,2009-02-23,2009-01-25,2009-02-19,FALSE,"Skop"
"2009-feb","Novus",0.273,0.072,0.053,0.034,0.367,0.064,0.075,0.041,NA,11.4,2000,2009-02-21,2009-02-03,2009-02-16,FALSE,"Novus"
"2009-feb","Sifo",0.262,0.077,0.059,0.043,0.379,0.056,0.077,0.035,NA,16.1,1915,2009-02-15,2009-02-02,2009-02-12,FALSE,"Sifo"
"2009-feb","Demoskop",0.29,0.065,0.05,0.042,0.402,0.052,0.066,0.023,NA,12.3,1001,2009-02-08,2009-01-28,2009-02-04,FALSE,"Demoskop"
"2009-jan","Synovate",0.268,0.059,0.06,0.041,0.401,0.06,0.06,0.037,NA,18.5,2686,2009-01-30,2009-01-13,2009-01-28,FALSE,"Ipsos"
"2009-jan","Sifo",0.273,0.067,0.059,0.044,0.377,0.057,0.066,0.043,NA,15.8,1900,2009-01-25,2009-01-12,2009-01-22,FALSE,"Sifo"
"2009-jan","Sentio",0.254,0.065,0.055,0.038,0.403,0.061,0.073,0.022,NA,NA,1930,2009-01-24,2009-01-06,2009-01-18,FALSE,"Sentio"
"2009-jan","Novus",0.255,0.061,0.057,0.051,0.388,0.067,0.076,0.03,NA,12.6,2000,2009-01-24,2009-01-06,2009-01-19,FALSE,"Novus"
"2009-jan","Demoskop",0.315,0.061,0.052,0.025,0.381,0.068,0.066,0.025,NA,14.8,1009,2009-01-11,2009-01-02,2009-01-08,FALSE,"Demoskop"
"2009-jan","Skop",0.271,0.069,0.063,0.043,0.364,0.062,0.073,0.034,NA,9,1002,2009-01-11,2008-12-11,2009-01-07,FALSE,"Skop"
"2008-dec","Novus",0.279,0.058,0.062,0.042,0.378,0.072,0.073,0.023,NA,9.6,2000,2008-12-25,2008-12-02,2008-12-15,FALSE,"Novus"
"2008-dec","Synovate",0.267,0.065,0.059,0.045,0.4,0.072,0.056,0.026,NA,19.9,1688,2008-12-20,2008-12-08,2008-12-17,FALSE,"Ipsos"
"2008-dec","Sifo",0.272,0.071,0.055,0.04,0.371,0.065,0.074,0.045,NA,15.1,1896,2008-12-14,2008-12-01,2008-12-11,FALSE,"Sifo"
"2008-dec","SCB",0.248,0.06,0.059,0.046,0.423,0.057,0.061,0.032,NA,13.1,6900,2008-12-10,NA,NA,FALSE,"SCB"
"2008-dec","Demoskop",0.291,0.068,0.04,0.032,0.397,0.077,0.063,0.023,NA,11.9,1011,2008-12-07,2008-11-26,2008-12-03,FALSE,"Demoskop"
"2008-dec","Skop",0.261,0.076,0.073,0.059,0.374,0.054,0.072,0.026,NA,6,1055,2008-12-01,2008-10-27,2008-11-26,FALSE,"Skop"
